Date,Petrol_Price,ULSP__Diff_on_previous_WEEK_p_litre,_ULSP_Diff_on_previous__YEAR_p_litre,Duty_rate_ULSP_p_litre,VAT_percent_rate_ULSP,Diesel_Price,ULSD_Diff_on_previous_WEEK_p_litre,ULSD_Diff_on_previous__YEAR_p_litre,Duty_rate_ULSD_p_litre,VAT_percent_rate_ULSD,Petrol_Sales_Liters,Diesel_Sales_Liters,Petrol_Revenue,Diesel_Revenue,Total_Revenue,Operating_Cost,Profit
2010-10-18,117.28,0.5,12.2,58.19,17.5,120.6,0.8,14.3,58.19,17.50,12274.833669223151,10796.379897296853,1439592.4927264913,1302043.4156140003,2741635.9083404914,437081.7954170246,2304554.1129234666
2010-10-25,117.74,0.5,11.0,58.19,17.5,121.17,0.6,13.4,58.19,17.50,12720.396893238105,10434.774673821912,1497699.5302098545,1264381.6472270011,2762081.1774368556,438104.0588718428,2323977.1185650127
2010-11-01,118.18,0.4,10.7,58.19,17.5,121.66,0.5,13.2,58.19,17.50,12807.27798788858,9765.425270268319,1513564.1126086724,1188061.6383808437,2701625.7509895163,435081.2875494758,2266544.4634400406
2010-11-08,118.67,0.5,10.6,58.19,17.5,122.19,0.5,12.8,58.19,17.50,13564.685419607944,10908.787026533675,1609721.2187448747,1332944.6867721498,2942665.9055170245,447133.29527585127,2495532.6102411733
2010-11-15,118.8,0.1,10.3,58.19,17.5,122.51,0.3,12.9,58.19,17.50,13099.211919093024,10650.763478210141,1556186.3759882513,1304825.0337155245,2861011.409703776,443050.5704851888,2417960.839218587
2010-11-22,118.99,0.2,10.3,58.19,17.5,122.74,0.2,12.9,58.19,17.50,12331.7481721688,10391.739081387446,1467354.7150063654,1275482.0548494952,2742836.7698558606,437141.83849279303,2305694.9313630676
2010-11-29,119.21,0.2,10.4,58.19,17.5,123.2,0.5,13.2,58.19,17.50,12166.59266432582,10061.406360460067,1450379.511514281,1239565.2636086803,2689944.775122961,434497.238756148,2255447.536366813
2010-12-06,120.54,1.3,11.9,58.19,17.5,124.62,1.4,14.7,58.19,17.50,12835.159585753254,9746.92430531061,1547150.1364666973,1214661.7069278082,2761811.843394506,438090.59216972534,2323721.2512247805
2010-12-13,121.68,1.1,13.2,58.19,17.5,125.77,1.2,16.2,58.19,17.50,11906.283396489678,9964.56728957158,1448756.5636848642,1253243.6280094176,2702000.191694282,435100.0095847141,2266900.182109568
2010-12-20,122.31,0.6,14.8,58.19,17.5,126.52,0.7,17.4,58.19,17.50,13469.529382927176,10537.699447881676,1647458.1388258229,1333229.7341459896,2980687.8729718123,449034.39364859066,2531653.4793232214
2010-12-27,123.44,1.1,16.0,58.19,17.5,127.68,1.2,18.5,58.19,17.50,13120.920060360644,10838.634522373843,1619646.3722509178,1383876.8558166923,3003523.2280676104,450176.16140338057,2553347.06666423
2011-01-03,124.85,1.4,15.5,58.95,17.5,129.11,1.4,18.0,58.95,17.50,12268.412173947647,10680.647411308875,1531711.2599173635,1378978.387274089,2910689.647191453,445534.48235957266,2465155.16483188
2011-01-10,127.4,2.5,16.7,58.95,20.0,131.6,2.5,19.0,58.95,20.00,11595.43273545456,9830.46023128549,1477258.130496911,1293688.5664371704,2770946.6969340816,438547.3348467041,2332399.3620873773
2011-01-17,127.87,0.5,16.3,58.95,20.0,132.33,0.7,18.9,58.95,20.00,13119.536187082707,9567.203026684394,1677595.0922422658,1266027.976521146,2943623.0687634116,447181.15343817056,2496441.915325241
2011-01-24,128.35,0.5,16.5,58.95,20.0,133.0,0.7,19.3,58.95,20.00,12375.730077373692,10061.354498764482,1588424.9554309133,1338160.1483356762,2926585.1037665894,446329.2551883295,2480255.84857826
2011-01-31,128.55,0.2,16.6,58.95,20.0,133.25,0.3,19.5,58.95,20.00,13047.90815598673,9293.874253774859,1677308.5934520944,1238408.7443155,2915717.3377675945,445785.86688837974,2469931.470879215
2011-02-07,128.64,0.1,16.7,58.95,20.0,133.47,0.2,19.7,58.95,20.00,11629.986170602817,10127.217085673914,1496081.4209863462,1351679.6644248972,2847761.085411243,442388.05427056213,2405373.031140681
2011-02-14,128.73,0.1,16.8,58.95,20.0,133.71,0.2,20.0,58.95,20.00,12125.712488523113,9935.308965480534,1560942.9686475804,1328450.1617744023,2889393.1304219826,444469.65652109915,2444923.4739008835
2011-02-21,128.92,0.2,17.4,58.95,20.0,134.04,0.3,21.3,58.95,20.00,12424.221849859092,9802.985399252702,1601730.680883834,1313992.1629158321,2915722.843799666,445786.1421899833,2469936.7016096828
2011-02-28,129.72,0.8,17.3,58.95,20.0,135.06,1.0,21.6,58.95,20.00,12429.090296882372,9336.218773093282,1612301.5933115813,1260949.7074939788,2873251.3008055603,443662.565040278,2429588.735765282
2011-03-07,131.28,1.6,17.6,58.95,20.0,136.9,1.8,22.2,58.95,20.00,12149.367264260378,10151.940042627886,1594968.9344521025,1389800.5918357577,2984769.5262878602,449238.476314393,2535531.0499734674
2011-03-14,132.18,0.9,16.7,58.95,20.0,138.25,1.4,22.0,58.95,20.00,12667.824966173748,9713.169664135236,1674433.1040288461,1342845.7060666962,3017278.810095542,450863.9405047771,2566414.869590765
2011-03-21,133.11,0.9,16.5,58.95,20.0,139.53,1.3,22.3,58.95,20.00,11803.989785308702,9439.083265715884,1571229.0803224414,1317035.2880653373,2888264.3683877788,444413.218419389,2443851.14996839
2011-03-28,132.44,-0.7,15.2,57.95,20.0,139.04,-0.5,20.8,57.95,20.00,12280.010257489354,8765.495114687339,1626364.55850189,1218754.4407461276,2845118.9992480176,442255.9499624009,2402863.0492856167
2011-04-04,132.81,0.4,13.5,57.95,20.0,139.46,0.4,19.4,57.95,20.00,12403.947815855949,9897.094037979747,1647368.3094238285,1380248.7345366555,3027617.0439604837,451380.85219802416,2576236.1917624595
2011-04-11,133.68,0.9,13.7,57.95,20.0,140.33,0.9,19.2,57.95,20.00,12583.619417029375,10603.950638667897,1682178.2436684868,1488052.393124266,3170230.636792753,458511.53183963767,2711719.1049531153
2011-04-18,135.06,1.4,14.5,57.95,20.0,141.34,1.0,19.6,57.95,20.00,12654.607439044445,10544.403685819148,1709131.2807173426,1490346.0169536786,3199477.297671021,459973.864883551,2739503.43278747
2011-04-25,135.62,0.6,14.6,57.95,20.0,142.11,0.8,19.8,57.95,20.00,11725.278954081066,9685.51149736549,1590182.3317524742,1376408.03889061,2966590.370643084,448329.5185321542,2518260.85211093
2011-05-02,136.29,0.7,15.1,57.95,20.0,142.53,0.4,19.8,57.95,20.00,11507.14291463219,9621.165175855287,1568308.507835221,1371304.672514654,2939613.1803498752,446980.6590174938,2492632.5213323813
2011-05-09,137.05,0.8,15.7,57.95,20.0,143.06,0.5,20.2,57.95,20.00,12897.838410949254,10041.60970243001,1767648.7542205956,1436552.6840296374,3204201.438250233,460210.07191251166,2743991.3663377212
2011-05-16,136.4,-0.7,15.1,57.95,20.0,141.5,-1.6,18.7,57.95,20.00,12438.157005989797,9478.145824324683,1696564.6156170084,1341157.6341419427,3037722.2497589514,451886.11248794757,2585836.137271004
2011-05-23,136.11,-0.3,16.2,57.95,20.0,140.77,-0.7,18.8,57.95,20.00,11903.556731721723,10009.166759927788,1620193.1067546438,1408990.4047950348,3029183.5115496786,451459.17557748395,2577724.3359721946
2011-05-30,135.57,-0.5,17.0,57.95,20.0,139.81,-1.0,19.1,57.95,20.00,13064.175987761262,10209.282111353876,1771110.3386607943,1427359.7319883853,3198470.0706491796,459923.503532459,2738546.5671167206
2011-06-06,135.62,0.0,17.4,57.95,20.0,139.58,-0.2,19.2,57.95,20.00,12345.43731714643,10397.073289553722,1674288.208951399,1451223.4897559087,3125511.6987073077,456275.58493536536,2669236.1137719424
2011-06-13,135.86,0.2,18.0,57.95,20.0,139.77,0.2,19.6,57.95,20.00,12872.448592031913,9863.38836940802,1748850.865713456,1378605.7923921589,3127456.6581056146,456372.83290528075,2671083.8252003337
2011-06-20,136.03,0.2,18.2,57.95,20.0,140.05,0.3,19.7,57.95,20.00,12313.159240705054,9817.780499929213,1674959.0515131084,1374980.1590150865,3049939.210528195,452496.9605264098,2597442.2500017853
2011-06-27,134.86,-1.2,17.0,57.95,20.0,138.77,-1.3,18.4,57.95,20.00,13333.173962440993,9567.256965297376,1798111.8405747926,1327648.249074317,3125760.0896491096,456288.0044824555,2669472.085166654
2011-07-04,133.43,-1.4,15.5,57.95,20.0,137.7,-1.1,17.3,57.95,20.00,13209.070421221602,9603.747858384057,1762486.2663035984,1322436.0800994844,3084922.346403083,454246.11732015415,2630676.2290829285
2011-07-11,134.18,0.7,16.8,57.95,20.0,138.4,0.7,18.6,57.95,20.00,12191.917925760463,9833.40844323939,1635911.547278539,1360943.7285443316,2996855.2758228704,449842.76379114354,2547012.512031727
2011-07-18,134.97,0.8,18.1,57.95,20.0,139.36,1.0,20.1,57.95,20.00,12786.385475477178,10056.546202726471,1725778.4476251546,1401480.2788119612,3127258.726437116,456362.9363218558,2670895.79011526
2011-07-25,135.66,0.7,19.0,57.95,20.0,139.95,0.6,20.9,57.95,20.00,12609.487974792573,10266.1838504933,1710603.1386603604,1436752.4298765373,3147355.5685368977,457367.77842684486,2689987.7901100526
2011-08-01,136.07,0.4,19.6,57.95,20.0,140.55,0.6,21.5,57.95,20.00,12962.915778766175,9570.478419727862,1763863.9500167135,1345130.741892751,3108994.6919094645,455449.7345954733,2653544.957313991
2011-08-08,136.46,0.4,20.1,57.95,20.0,140.84,0.3,21.9,57.95,20.00,11788.338269709948,10484.475427583808,1608636.6402846195,1476633.5192209035,3085270.159505523,454263.50797527615,2631006.6515302467
2011-08-15,135.95,-0.5,19.6,57.95,20.0,140.36,-0.5,21.6,57.95,20.00,12624.025729999219,9786.150559582973,1716236.2979933936,1373584.0925430662,3089820.39053646,454491.019526823,2635329.371009637
2011-08-22,134.56,-1.4,18.9,57.95,20.0,139.04,-1.3,21.1,57.95,20.00,12838.012243424793,9905.853082260624,1727482.9274752403,1377309.812557517,3104792.7400327576,455239.6370016379,2649553.10303112
2011-08-29,134.32,-0.2,19.3,57.95,20.0,138.72,-0.3,21.3,57.95,20.00,11434.230256788444,9620.315328340872,1535845.8080918237,1334530.1423474457,2870375.9504392697,443518.7975219635,2426857.152917306
2011-09-05,134.62,0.3,20.0,57.95,20.0,138.96,0.2,21.9,57.95,20.00,11715.970743667112,8945.903895890824,1577203.9815124667,1243122.805372989,2820326.7868854557,441016.3393442728,2379310.447541183
2011-09-12,135.0,0.4,20.3,57.95,20.0,139.4,0.4,22.2,57.95,20.00,11280.38391111995,10262.61815854442,1522851.8280011932,1430608.971301092,2953460.7993022855,447673.0399651143,2505787.759337171
2011-09-19,135.4,0.4,20.3,57.95,20.0,139.86,0.5,22.1,57.95,20.00,12157.29658277772,10196.837558836974,1646097.9573081036,1426129.7009789394,3072227.6582870428,453611.3829143521,2618616.2753726905
2011-09-26,135.65,0.3,20.3,57.95,20.0,140.14,0.3,22.0,57.95,20.00,12645.77112789798,9785.368977152715,1715398.853499361,1371321.6084581814,3086720.461957542,454336.02309787716,2632384.438859665
2011-10-03,135.02,-0.6,19.0,57.95,20.0,139.77,-0.4,20.8,57.95,20.00,13050.778526048014,9930.24628688995,1762116.116587003,1387950.5235186084,3150066.6401056116,457503.3320052806,2692563.308100331
2011-10-10,134.47,-0.5,17.7,57.95,20.0,139.52,-0.2,19.7,57.95,20.00,12347.647390209888,10113.57568708164,1660388.1445615236,1411046.0798616305,3071434.2244231543,453571.7112211577,2617862.5132019967
2011-10-17,134.49,0.0,17.2,57.95,20.0,139.73,0.2,19.1,57.95,20.00,13124.507772785646,9279.031657245383,1765115.0503619416,1296559.0934668973,3061674.143828839,453083.70719144196,2608590.436637397
2011-10-24,134.66,0.2,16.9,57.95,20.0,140.19,0.5,19.0,57.95,20.00,11616.749270892553,9685.528929061482,1564311.456818391,1357814.3005651291,2922125.7573835202,446106.287869176,2476019.4695143444
2011-10-31,134.73,0.1,16.6,57.95,20.0,140.27,0.1,18.6,57.95,20.00,11453.708780322422,10213.655871848732,1543158.1839728397,1432669.5091442217,2975827.6931170616,448791.3846558531,2527036.3084612084
2011-11-07,134.41,-0.3,15.7,57.95,20.0,140.42,0.1,18.2,57.95,20.00,12284.02615055169,9391.984230732302,1651095.9548956526,1318822.4256794297,2969918.3805750823,448495.9190287541,2521422.461546328
2011-11-14,133.68,-0.7,14.9,57.95,20.0,140.53,0.1,18.0,57.95,20.00,12518.432724469652,10009.47317286665,1673464.0866071032,1406631.2649829504,3080095.3515900536,454004.76757950266,2626090.5840105508
2011-11-21,133.38,-0.3,14.4,57.95,20.0,141.06,0.5,18.3,57.95,20.00,12316.052625952952,9341.467278150638,1642715.0992496049,1317707.374255929,2960422.4735055338,448021.1236752767,2512401.3498302572
2011-11-28,133.17,-0.2,14.0,57.95,20.0,141.1,0.0,17.9,57.95,20.00,11302.878949980062,10070.071992973411,1505204.3897688447,1420887.1582085483,2926091.547977393,446304.5773988697,2479786.9705785234
2011-12-05,132.78,-0.4,12.2,57.95,20.0,140.99,-0.1,16.4,57.95,20.00,12299.839980243605,9870.893407081006,1633172.7525767458,1391697.261464351,3024870.014041097,451243.5007020548,2573626.513339042
2011-12-12,132.53,-0.2,10.8,57.95,20.0,140.95,0.0,15.2,57.95,20.00,11697.165249747573,9239.697273637796,1550225.310549046,1302335.3307192472,2852560.6412682934,442628.0320634147,2409932.6092048786
2011-12-19,132.49,0.0,10.2,57.95,20.0,140.93,0.0,14.4,57.95,20.00,12685.03627441502,10351.945741782867,1680640.4559972463,1458899.7133894595,3139540.169386706,456977.00846933527,2682563.1609173706
2011-12-26,132.41,-0.1,9.0,57.95,20.0,140.77,-0.2,13.1,57.95,20.00,12535.099123048423,9594.613369280782,1659772.4748828416,1350633.7239936558,3010406.1988764973,450520.3099438249,2559885.8889326723
2012-01-02,132.4,0.0,7.6,57.95,20.0,140.84,0.1,11.7,57.95,20.00,11882.060106836323,9563.299025194246,1573184.7581451293,1346895.0347083576,2920079.7928534867,446003.98964267434,2474075.8032108126
2012-01-09,132.68,0.3,5.3,57.95,20.0,141.0,0.2,9.4,57.95,20.00,12089.466541331652,9965.227678892377,1604030.4207038837,1405097.1027238253,3009127.523427709,450456.37617138546,2558671.1472563236
2012-01-16,133.29,0.6,5.4,57.95,20.0,141.69,0.7,9.4,57.95,20.00,11804.593239055524,10334.104939771485,1573434.2328337107,1464239.3289162216,3037673.5617499324,451883.67808749666,2585789.8836624357
2012-01-23,133.72,0.4,5.4,57.95,20.0,142.06,0.4,9.1,57.95,20.00,12294.260451363414,9462.771272408641,1643988.5075563157,1344281.2869583715,2988269.7945146873,449413.48972573434,2538856.3047889527
2012-01-30,134.1,0.4,5.6,57.95,20.0,142.45,0.4,9.2,57.95,20.00,12795.57116025062,9887.92193993919,1715886.0925896082,1408534.4803443374,3124420.572933946,456221.0286466973,2668199.5442872485
2012-02-06,134.25,0.2,5.6,57.95,20.0,142.24,-0.2,8.8,57.95,20.00,11822.136976832227,10037.926600132228,1587121.8891397265,1427794.6796028083,3014916.568742535,450745.82843712677,2564170.7403054084
2012-02-13,134.9,0.6,6.2,57.95,20.0,142.83,0.6,9.1,57.95,20.00,12554.023257758921,10134.792242905256,1693537.7374716785,1447552.3760541577,3141090.1135258363,457054.5056762918,2684035.6078495444
2012-02-20,135.21,0.3,6.3,57.95,20.0,143.15,0.3,9.1,57.95,20.00,12030.671190813779,9923.32662211089,1626667.051709931,1420524.2059551738,3047191.257665105,452359.5628832553,2594831.69478185
2012-02-27,136.21,1.0,6.5,57.95,20.0,143.92,0.8,8.9,57.95,20.00,11879.363583868828,9694.388864366672,1618088.113758773,1395216.4453596515,3013304.5591184245,450665.2279559212,2562639.3311625035
2012-03-05,137.3,1.1,6.0,57.95,20.0,144.71,0.8,7.8,57.95,20.00,12200.48482002272,9498.313911740512,1675126.5657891196,1374501.0061679694,3049627.571957089,452481.37859785446,2597146.1933592344
2012-03-12,137.9,0.6,5.7,57.95,20.0,145.15,0.4,6.9,57.95,20.00,11724.378838790313,9857.20755321855,1616791.8418691843,1430773.6763496725,3047565.518218857,452378.2759109428,2595187.242307914
2012-03-19,138.96,1.1,5.8,57.95,20.0,146.16,1.0,6.6,57.95,20.00,11943.975347326408,9378.744395205758,1659734.8142644777,1370797.2808032737,3030532.0950677516,451526.6047533876,2579005.490314364
2012-03-26,139.48,0.5,7.0,57.95,20.0,146.56,0.4,7.5,57.95,20.00,11611.461053705576,8633.059806602158,1619566.5877708537,1265261.2452556123,2884827.833026466,444241.3916513233,2440586.441375143
2012-04-02,140.99,1.5,8.2,57.95,20.0,147.68,1.1,8.2,57.95,20.00,13162.562566458195,9959.423921663067,1855789.696244941,1470807.7247512017,3326597.4209961426,466329.8710498072,2860267.549946335
2012-04-09,141.97,1.0,8.3,57.95,20.0,148.0,0.3,7.7,57.95,20.00,12178.231775985865,10141.573936434477,1728943.5652367133,1500952.9425923026,3229896.507829016,461494.8253914508,2768401.682437565
2012-04-16,142.17,0.2,7.1,57.95,20.0,148.04,0.0,6.7,57.95,20.00,11806.737246003708,8834.227025783264,1678563.8342643469,1307818.9688969543,2986382.803161301,449319.14015806507,2537063.663003236
2012-04-23,141.76,-0.4,6.1,57.95,20.0,147.96,-0.1,5.9,57.95,20.00,12271.78995536711,9376.707718116026,1739648.9440728414,1387377.6739724472,3127026.6180452886,456351.33090226445,2670675.287143024
2012-04-30,141.0,-0.8,4.7,57.95,20.0,147.05,-0.9,4.5,57.95,20.00,12123.835975154585,10041.911704402079,1709460.8724967965,1476663.1161323257,3186123.9886291223,459306.19943145616,2726817.789197666
2012-05-07,140.14,-0.9,3.1,57.95,20.0,146.4,-0.7,3.3,57.95,20.00,12086.71520023339,10626.99818788468,1693832.268160707,1555792.5347063171,3249624.802867024,462481.24014335126,2787143.562723673
2012-05-14,138.29,-1.8,1.9,57.95,20.0,144.52,-1.9,3.0,57.95,20.00,12541.283350021713,9840.517483070164,1734334.0744745026,1422151.5866533,3156485.661127803,457824.2830563901,2698661.378071413
2012-05-21,135.77,-2.5,-0.3,57.95,20.0,141.75,-2.8,1.0,57.95,20.00,12663.353855023654,9582.548823508347,1719303.5528965616,1358326.2957323082,3077629.8486288697,453881.49243144353,2623748.356197426
2012-05-28,134.37,-1.4,-1.2,57.95,20.0,140.49,-1.3,0.7,57.95,20.00,12047.349426194736,9819.491423558064,1618802.3423977867,1379540.3500956725,2998342.692493459,449917.13462467294,2548425.557868786
2012-06-04,134.06,-0.3,-1.6,57.95,20.0,139.96,-0.5,0.4,57.95,20.00,12030.89087967766,10450.550567659275,1612861.231329587,1462659.0574495923,3075520.2887791796,453776.01443895895,2621744.2743402207
2012-06-11,133.67,-0.4,-2.2,57.95,20.0,139.58,-0.4,-0.2,57.95,20.00,12189.074151424178,9647.914328350185,1629313.5418208698,1346655.881951119,2975969.4237719886,448798.4711885995,2527170.9525833894
2012-06-18,131.99,-1.7,-4.0,57.95,20.0,137.71,-1.9,-2.3,57.95,20.00,11209.239417632209,9614.673197339898,1479507.5107332752,1324036.6460056775,2803544.1567389527,440177.20783694764,2363366.9489020053
2012-06-25,131.55,-0.4,-3.3,57.95,20.0,137.2,-0.5,-1.6,57.95,20.00,11611.404468900724,9748.902591127187,1527480.2578838903,1337549.43550265,2865029.6933865403,443251.48466932704,2421778.208717213
2012-07-02,130.5,-1.0,-2.9,57.95,20.0,135.91,-1.3,-1.8,57.95,20.00,13073.437133722262,9580.018556696516,1706083.5459507552,1302020.3220406233,3008103.8679913785,450405.1933995689,2557698.6745918095
2012-07-09,131.06,0.6,-3.1,57.95,20.0,136.44,0.5,-2.0,57.95,20.00,13201.28385675064,10002.468126397918,1730160.262265739,1364736.751165732,3094897.013431471,454744.85067157354,2640152.1627598973
2012-07-16,131.49,0.4,-3.5,57.95,20.0,136.85,0.4,-2.5,57.95,20.00,12245.681980221812,10597.121383387825,1610184.7235793662,1450216.0613166238,3060400.78489599,453020.0392447995,2607380.7456511906
2012-07-23,132.21,0.7,-3.4,57.95,20.0,137.72,0.9,-2.2,57.95,20.00,12644.078481527882,10063.431709246412,1671673.6160428014,1385935.8149974158,3057609.431040217,452880.47155201086,2604728.9594882065
2012-07-30,132.78,0.6,-3.3,57.95,20.0,138.25,0.5,-2.3,57.95,20.00,12500.025077271768,9825.308599149485,1659753.3297601454,1358348.9138324163,3018102.2435925617,450905.1121796281,2567197.1314129336
2012-08-06,133.39,0.6,-3.1,57.95,20.0,138.79,0.5,-2.0,57.95,20.00,13871.640404227619,9801.425492433782,1850338.113519922,1360339.8440948846,3210677.9576148065,460533.89788074035,2750144.059734066
2012-08-13,134.27,0.9,-1.7,57.95,20.0,139.46,0.7,-0.9,57.95,20.00,12874.38745571729,9282.823676521337,1728644.0036791605,1294582.5899276657,3023226.593606826,451161.3296803413,2572065.2639264846
2012-08-20,135.72,1.5,1.2,57.95,20.0,140.79,1.3,1.7,57.95,20.00,12221.641204259617,10241.393910858864,1658721.144242115,1441885.8487098194,3100606.992951934,455030.3496475967,2645576.6433043377
2012-08-27,137.1,1.4,2.8,57.95,20.0,142.17,1.4,3.5,57.95,20.00,11780.229779699786,9836.31512119488,1615069.5027968406,1398428.9207802762,3013498.423577117,450674.9211788558,2562823.502398261
2012-09-03,138.03,0.9,3.4,57.95,20.0,142.87,0.7,3.9,57.95,20.00,11436.176839871214,9784.75803456375,1578535.4892074238,1397948.380398123,2976483.869605547,448824.1934802773,2527659.6761252694
2012-09-10,138.91,0.9,3.9,57.95,20.0,143.66,0.8,4.3,57.95,20.00,12323.53181793361,11122.343027137944,1711861.8048291577,1597835.799278637,3309697.6041077944,465484.8802053897,2844212.723902405
2012-09-17,139.42,0.5,4.0,57.95,20.0,144.18,0.5,4.3,57.95,20.00,11833.424627357848,9956.801163346274,1649816.0615462312,1435571.591731266,3085387.653277497,454269.3826638749,2631118.270613622
2012-09-24,139.54,0.1,3.9,57.95,20.0,144.36,0.2,4.2,57.95,20.00,11498.073145201164,9533.883579961926,1604441.1266813704,1376311.4336033037,2980752.560284674,449037.6280142337,2531714.9322704403
